REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
132332|2835781|RONGYAO PLASTIC PRODUCE CO., LTD|10037892
132353|2835876|Westside Resources|10037898
132359|1923202|POWERLINK CREATIONS LIMITED|10025960
132368|2929233|Hospimed Mfg|10037904
132371|2836026|Bruce Medical Supply|10037906
132379|2836067|REMINGTON MEDICAL, INC.|9006473
132383|3124950|SCIENTIFIC MOLDING CORPORATION LTD|9057460
132393|2845030|DIAsource ImmunoAssays, SA|10037912
132417|2836202|OMI Industries|10037919
132424|2836230|Raise Medical Industries, Inc.|10037922
132427|2825684|Monterey International LLC|10037924
132430|2826151|Minigrip Commercial LLC|10037926
132433|2825681|Diagnostics Direct LLC|10037928
132438|2836281|A-1 Elevator Sales & Service Corp.|10037932
132472|2764708|Foampartner Reisgies Schaumstoffe GmbH|10037948
132486|2836399|source 1 imaging|10037957
132499|2825782|Mobility Elevator & Lift Co., Inc.|10037962
132501|2836420|Total Mobility Services, Inc.|10037963
132519|2825798|WENZHOU TOPSIGHT EYEWEAR CO.,LTD|10037977
132552|2836694|KUMYANG MATERIALS CO., LTD.|10037996
132576|4994956|Shaoxing Fuqing Health Products Co., Ltd.|10038000
132580|2825758|MORN ENTERPRISES CO., LTD.|10038001
132597|2837015|LCCS Products Limited|10038005
132598|2837036|ElectroCore LLC|10038007
132618|2877215|American Screening, LLC|10038017
132643|2837215|Credo Stahlwarenfabrik Gustav Kracht GmbH & Co. KG|10038025
132647|2825789|Global Eagle LLC|10038027
132661|2837295|C-AIR CUSTOMSHOUSE BROKERS|10038034
132675|2826000|COTTON VALLEY , LLC|10038041
132717|2845153|Montana West Inc|10038058
132718|2698151|Clinical Reference Laboratory, Inc.|10038059
132730|2826213|Heyuan Evergreen Plastics Mfg Co Ltd|10038063
132743|2816010|FEG Textiltechnik GmbH|10038068
132751|2845354|AAkron Rule Corp|10038070
132755|2845358|Yantai Bagmart Packaging Co Ltd|10038071
132758|5745095|Critical Diagnostics|10038072
132764|2826221|Avalon Eyewear, Inc.|10027088
132795|2845496|SERF|10038079
132815|4814975|Meinntech Co., Ltd|10038086
132830|2855009|Healthmate International, LLC|10038091
132842|2845392|Piper Medical, Inc|10038094
132853|2131007|Ovesco Endoscopy|10031680
132869|1620695|PANORAMA INTERNATIONAL|9035288
132893|2789824|Philips Medical Systems International BV|1217116
132894|2855171|BIOM'UP SA|10038102
132900|2855186|Rapid Release Technologies|10038106
132909|2845162|QuadMed, Inc.|10038114
132923|2865038|Paxeramed|10038120
132944|2875065|Biolytical Laboratories Inc.|10038129
132946|2875089|A Power Inst., Inc.|10038130
132978|2875195|Jiashan Fangda Leather Products Company|10038137
132983|2875030|Ferno Canada, Inc.|10038140
132993|4025101|Integron, Inc.|10038148
133006|2865136|Xiamen Lenco Co.,Ltd.|10038152
133019|2764332|ZHAOYANG PLASTIC CO LTD|10038155
133029|2865193|Eyenavision, Inc.|10038160
133032|2933450|VIASONIX  LTD|10038161
133045|2875472|Alcove Manufacturing and Distribution, Inc.|10038168
133053|3894989|Steve Madden Ltd.|10038171
133062|2875542|Ortho Depot LLC|10038176
133078|2865297|Forbes Dental Prosthetics Inc.|10038183
133090|2865204|Ruhof Corporation|10038187
133125|2865357|Jiangsu Wujiang City Shen Long Medical and Health Products C|10038206
133129|2907102|imfoU Co., Ltd|10038208
133132|2865242|LUMADENT INC.|10038209
133136|2875828|CIRCA Scientific|10038213
133168|2875990|Global Parts Enterprise, LLC|10038225
133170|2875515|Glasir Medical, LP|10038227
133184|3266426|Vectura Group PLC|10024149
133197|2925088|Manufacturing|10038239
133199|3246463|Buy Asia Enterprise Ltd|10038240
133201|2865534|Rehrig Pacific Company|10038241
133210|4765052|MEDTRONIC INC.|2112641
133213|4765052|MEDTRONIC INC.|2112641
133232|2876191|V&S Industrial Co., Ltd.|10038251
133250|2876322|Tee-Zed Products, LLC|10038256
133253|2865810|Sanvic Health Inc|10038258
133254|2865809|prorose inc.|10038259
133299|2928302|CEFLA NORTH AMERICA, INC|10038274
133340|2876763|Lomak Industrial Co.,Ltd.|10038229
133380|2866043|Wenzhou QuanHong International Trade Co.,Ltd|10038298
133427|5715058|BCG Medical LLC|10038312
133441|952925|MEDLINE INDUSTRIES, INC.|1417592
133443|2865188|Sensory NeuroStimulation, Inc.|10038316
133490|2815199|MEDIZS INC.|10038326
133492|2876506|GRS Guide System, Inc|10038327
133495|2876517|Wenzhou First Ray Glasses Co., Ltd|10038328
133500|2876174|Romax Hose, Inc.|10038330
133511|952925|MEDLINE INDUSTRIES, INC.|1417592
133525|3145000|WENZHOU MINGDA OPTICAL CO LTD|10038346
133574|2865812|Qube Medical Products Sdn Bhd|10038357
133581|2877267|PROCARE INDUSTRIAL CO., LIMITED|10038360
133601|2866521|BGSS COMPANY ASIA LIMITED|10038365
133625|2815454|EndoEvolution, LLC|10038378
133628|2906378|TIB MOLBIOL Syntheselabor GmbH|10038380
133632|2906378|TIB MOLBIOL Syntheselabor GmbH|10038380
133643|2866654|Shaoxing Yikang Import and Export Company, Ltd.|10038384
133645|2866661|ZIBO SHENGKUN CHEMICAL INDUSTRY CO LTD|10038385
133661|2866312|Web Industries|10038389
133664|5045381|Bode Cellmark Forensics, Inc|10038395
133678|2001550|MEDICAL INFORMATION TECHNOLOGY, INC.|9011626
133690|2866800|YuYao Tirrit Co., Ltd.|10038401
133694|2866812|INMED GLOVES FACTORY|10038404
133721|3664996|HL Technology SA|10038408
133723|2866844|Weihai Huihai Commodity Manufacture Co., Ltd.|10038407
133727|2172707|Cardinal Health 200, LLC|9028292
133729|2866613|EXODUS VISION, LLC|10038409
133762|2877683|Moorings Mediquip|10038422
133770|2866417|M.V. S.R.L.|10038424
133772|2877708|WENZHOU FEIHONG GLASSES CO., LTD.|10038425
133777|2877730|Arizono Orthopedic Supplies Co., Ltd.|10038428
133790|2877472|CMS Sports Inc.|10038432
133797|2866957|Cole Instruments|10038436
133804|2837319|Applied Botanics|10038439
133807|2867029|CTE WATCH COMPANY|10038441
133836|968453|Hugh Steeper Ltd|8021993
133848|2080872|Geistlich Pharma AG|9011644
133864|2877894|ILLINI|10038449
133876|2877942|Nemaris Inc.|10038453
133888|2884975|AXELMED SRL|10038460
133889|5435169|HEALGEN SCIENTIFIC LLC|10038461
133911|2876893|PT PHC Indonesia|10038465
133928|2915935|MYnd analytics|10038471
133929|4444974|PROTIDE PHARMACEUTICALS, INC.|9007394
133932|3175375|The Institute of Practical Psychophysics LLC|10038473
133933|2885145|CNMC Co., Inc.|10038474
133934|1008868|JOERNS HEALTHCARE, INC.|9105099
133957|4584978|Altek Corporation|10038479
133979|2895103|Tahoma Enterprises Inc|10038481
133983|2895109|V.D. CADRE LTD.|10038483
133990|2886002|CHAMPION SPORTS CO.,LIMITED|10038486
133994|2885307|LifeSouth Community Blood Centers|10038488
134019|2885406|LSM-MED S.r.l.|10038496
134054|2885512|Bel-Med, Inc|10038502
134071|2895209|Turkuaz Saglik Hizmetleri - Medikal - Temizlik Kimyasal Urun|10038506
134088|2885590|Aidite (Qinhuangdao) Technology Co., Ltd|10038510
134141|2885730|Colarc SRL|10038521
134154|2865589|Quanjian Nature Medicine Technology Development Co., Ltd.|10038525
134155|2875421|Scarguard Labs LLC|10038526
134160|2885795|ADVANCED MEDICAL SCIENCE & TECHNOLOGY, LLC.|10038529
134180|2895320|MIXNUS FINE ENGINEERING Co.Ltd.|10028043
134187|2866587|dabl Limited|10038535
134198|982147|DJO, LLC|9015378
134199|2826405|Inteplast Group - IBS|10038539
134207|4585737|MEDIVATORS|2150060
134215|2885562|Eisertech, LLC|10038545
134221|2885997|Matheson Tri-Gas, Inc.|9005119
134253|2904974|Firefly Global|10038552
134258|3445206|Jinhua Jingdi Medical Supplies CO.,LTD|10038554
134266|2914990|ANAZCO SURGICAL|10038557
134275|5505088|NORAV MEDICAL|9024500
134285|2885453|Corporam|10038564
134291|2815853|Thesis Technology Products Ltd|10038565
134303|2905075|PHS Technologies Group, LLC|10038572
134321|2906259|CASCADE MEDICAL ENTERPRISES, LLC|9052306
134326|3005169|Dongguan Weixin Handbag Co., Ltd.|10038582
134371|2877654|Arshad Corporation (Pvt) Limited|10038593
134374|2877664|Titan Company Limited|10038594
134375|2895281|Cutler and Gross Limited|10038595
134376|2915391|Axcess Surgical Innovations, LLC|10038597
134390|2915244|Dentapreg America Incorporated|10038601
134424|2915175|ASSOS of Switzerland SA|10038608
134432|2703124|Dr clark research Association|10038609
134436|2915511|hi HealthInnovations|10038610
134456|2915579|Exceleron Medical|10038616
134466|2915611|XIAMEN SUN SHING OPTICAL CO., LTD.|10038619
134473|2915458|Casix Inc.|10038621
134479|2885254|NEEDLE CONCEPT|10038624
134486|2915691|Tenortho Srl Unipersonale|10038626
134495|2915260|Juntech (Jiaxing) Healthcare Materials Co., Ltd.|10038628
134497|2915893|Maverick Dental, LLC|10038629
134528|2875631|Fresenius Kabi AB|10038639
134532|2905511|ZH GRACEFUL DENTAL LAB CO., LTD.|10038641
134534|2915865|Boston Biomedical Associates LLC|10038640
134552|2825227|Columbus Canvas Products|10038654
134564|2916012|CHANG ZHOU JIALI SPORTS PRODUCT CO., LTD|10038657
134596|2905826|LA MAISON DENTAIRE / Medirel SA|10038660
134601|2885094|Cardionics|10038661
134629|2130857|Advance Medical Products|10038670
134644|2916193|Phenix Direct LLC|10038675
134651|2955582|DiaSorin S.p.A|9051149
134653|2915950|Fannin UK Ltd|10038678
134655|2905967|Professional Association of Diving Instructors|10038680
134672|2906006|XIANTAO CHENGUANG PROTECTION COMMODITY CO LTD|10038685
134676|1927408|GOODWAY (FAR EAST) INDUSTRIAL, LTD.|9053051
134678|2916290|Swissmeda AG|10038687
134681|2906033|All Dental Prodx, LLC.|10038688
134683|2916302|Intensive Therapeutics, Inc.|10038689
134685|2085735|GENERAL ELECTRIC CO.|9912004
134719|998327|KAYLIGHT CORPORATION|9056849
134726|2885164|ATS Manufacturing, Inc.|10038704
134728|2916589|Guangzhou Improve Medical Instruments Co., Ltd.|10038705
134734|2914993|DAEHAN Medical Systems Co.,Ltd|10038706
134750|2916461|Advanced Healthcare Technology|10038710
134755|2905942|Neuralynx, Inc.|10038712
134757|2916493|Asart Vue DC|10038713
134762|2884972|Infrared Laboratory Systems, LLC|10038715
134768|2915726|IQ MED LLC|10038718
134779|2916561|Hinson & Hale Medical Technologies|10038721
134781|2906291|Wuxi Allied Technologies, Inc.|10038722
134798|2906324|DOUBLE CARE MEDICAL TECHNOLOGY CO.,LTD.|10038725
134823|2916380|Patrin Pharma, Inc.|10038732
134837|2916954|Medical & Vaccine Products, Inc.|10038733
134847|996485|ASAHI INTECC CO., LTD.|9051916
134851|2916740|Shanghai Shenbao Mattress Factory|10038737
134853|2916743|Shanghai Electrical Apparatus Imp.& Exp. Co., Ltd.|10038738
134855|2906433|Beijing Fangsheng Yida Science and Technology Development Co|10038739
134867|2930209|HOLLYWOG, LLC|10038742
134875|2906468|LC Holdings LLC d/b/a Lake Charles Manufacturing|10038745
134876|2916779|Pressure Point Inc.|10038746
134877|2906478|CHARM-TEX|10038747
134881|2916684|Rival Technologies, LLC|10038751
134885|2916849|Tart Optical Enterprises LLC|10038755
134907|2906582|Xenolith Medical|10038757
134909|2916637|Nantong Michael Irradiation CO., LTD.|10038758
134912|2916933|BioStable Science & Engineering|10038760
134915|2916960|VISION VIEW ENTERPRISES, INC.|10038762
134925|3247131|Pico-Tesla Magnetic Therapies, LLC|10038765
134931|2906682|Jiangsu Caina Medical Co., Ltd|10038768
134960|1955363|Diamond Diagnostics Inc.|10028706
134970|5785104|JABIL - Nypro Healthcare Division|9074019
134972|2906567|MD Biomedical, Inc.|10038780
134976|2917250|DELBio INC.|10038781
135009|2784986|Forum Engineering Technologies (96) Ltd.|10038791
135020|2916593|Agilent Technologies, Inc|10038794
135022|2906486|C and G Italy SRL|10038795
135024|2877738|best medical GmbH|10038796
135037|2906934|Blomdahl Medical AB|10038799
135052|2917576|Conamco|10038806
135063|2480912|DIVERSEY, INC.|9042248
135065|2917881|Wenzhou Polytrust Trading Co., Ltd.|10038809
135074|2916750|Lepu Medical Technology (Beijing) Co., Ltd|10038811
135090|2932220|Aspire Products, LLC|10038816
135096|2915891|Cartiva, Inc.|10038818
135103|2915891|Cartiva, Inc.|10038818
135109|2917855|Fem-Medical LLC|10038821
135118|2907108|SEEMSBIONICS INC.|10038825
135135|2916666|Mutual Industries, Inc.|10038828
135168|2925660|NIBEC Co Ltd|10038845
135174|2917650|Bomtech Electronics Co., Ltd.|10038846
135194|1122878|AFC INDUSTRIES, INC.|9101102
135202|2917984|ORANOXIS INC|10038851
135208|2918144|Changshushi Boyi Medical Device Co., Ltd.|10038853
135209|2917793|Glooko, Inc|10038854
135228|2918187|New Day Products Corp|10038858
135246|2918224|Orthoworld, L.L.C.|10038866
135250|2925201|Huanghua Promisee Dental Co., Ltd|10038868
135265|4765052|MEDTRONIC INC.|2112641
135270|2918136|A Cute Baby, Inc.|10038874
135276|2918345|Worldwide Ship Supply|10038877
135277|2918364|Chameleon Solutions|10038878
135278|2918367|Radiology Oncology Systems, Inc|10038879
135284|2906848|Shanghai EMSS Med&Tech Co.,Ltd|10038880
135285|3556857|Safe Secure Packing (Shenzhen) Co.,Ltd.|10038881
135287|2918109|Peri-Swab, LLC|10038883
135290|2918326|Providence Medical Technology, Inc.|10038884
135295|2917886|ALCATRON GLOVES FACTORY|10038885
135304|3125005|Scapa Tapes North America LLC|9039148
135307|2935058|Bridge to Life Ltd.|10038889
135309|4835174|DENTIMED SAO JOAO LLC|10038891
135324|3665559|MAGPIE TECH. CORP.|10038897
135335|4765052|MEDTRONIC INC.|2112641
135355|2925094|E-CARE TECHNOLOGY CO.,LTD.|10038903
135357|1906971|HENKE-SASS WOLF, GMBH.|8010418
135359|2916593|Agilent Technologies, Inc|10038794
135365|2944981|Valukumpu Oy|10038905
135371|2945037|Annidis Corporation|10038907
135407|2935069|OrthoAccel Technologies, Inc.|10038916
135424|3266426|Vectura Group PLC|10024149
135426|2925306|Synecco CO., Ltd.|10038924
135431|2925325|Lucky Impex|10038927
135441|2906487|VectraCor, Inc.|10038931
135451|2955104|JKH Health Co., Ltd.|10038935
135467|4395750|TIANJIN HUAHONG TECHNOLOGY CO LTD|10038941
135472|2925456|RIGHTWAY OPTICAL CO LTD|10038942
135474|2925469|NINGBO CAREMED MEDICAL PRODUCTS CO LTD|10038943
135483|2925232|DimcoGray Corp. DBA DG Medical|10038945
135494|2931041|PMD Healthcare|10038952
135503|2955227|Cavagna North America|10038954
135512|2460739|3M COMPANY, 3M HEALTH CARE|2110898
135520|2907147|The See Clear Company|10038848
135580|2955193|Willmann & Pein GmbH|10038977
135596|2925394|Pollogen Ltd.|10038980
135598|2925561|OakMed Products LLC|10038981
135606|2975012|Thompson Minimally Invasive Surgery|10038982
135615|2925870|Pergola|10038986
135620|2655299|Align Technology, Inc.|9035576
135633|2925894|Shandong Cheerain Medical Co., Ltd.|10038993
135636|2925905|Spinendos GmbH|10038995
135645|1001969|QUALITY PACKAGING SPECIALISTS INTERNATIONAL, INC.|9067895
135651|2916043|Medicomp INC|10039001
135672|2925744|Mira MEDsource (Shanghai) Co., Ltd.|10039008
135674|2957708|EYEWEAR SOLUTION S GmbH|10039009
135682|2955796|HWA SUNG OPTICAL CO.|10039012
135684|2955662|Prometheus Medical Limited|10039013
135692|2955566|Heng Rong Enterprise Co. Ltd.|10039016
135698|2955826|Medi-Khan, Inc|10026418
135713|2955660|VIRTEX ENTERPRISES|10039023
135731|2787832|Corentec Co., Ltd.|10037247
135734|2926211|Owens & Minor Distribution, Inc.|10039033
135737|2955914|National Ultrasound, Inc.|10039034
135768|2906913|Pramaor Srl|10039035
135770|2018081|BETO ENG. & MKTG., CO., LTD.|9054913
135789|2955519|Domain Surgical, Inc.|10039037
135853|2926366|Visionsense Corp.|10039058
135856|2956216|RHODE ISLAND NOVELTY INC|10039060
135858|2956218|ManukaMed LP|10039061
135871|2926232|GlassesUSA, Inc.|10039066
135877|2956355|Trigen Laboratories, LLC|10039070
135880|3395481|CORDIS CORPORATION|1016427
135898|2925449|BINZHOU DINGYUE CLOTHING COMPANY LIMITED|10039080
135902|2956412|Kings Two Dental Supply|10039082
135910|2925482|Toyo Polymack Co., Ltd.|10039084
135930|3265525|Hi Dental Lab|10039088
135936|2926553|Bowman Enterprises, Inc., dba becreativemarketing|10039089
135952|2956591|PROACTIVE MEDICAL PRODUCTS LLC|10039097
135968|2917596|Global Dental Science, LLC|10039102
135970|2926413|Vestibular Research and Development, LLC|10039103
135997|2956707|Netti A/S|10039104
135998|2935136|Hanuri distribution, inc|10030065
136033|2926684|Guangdong Shunde LQX Health Technology Inc.|10039109
136035|2076429|NIHON SEIMITSU SOKKI CO., LTD.|8010061
136049|2895328|Sercon Ltd|10039112
136066|2956884|DMX Works Imaging, Inc|10039116
136081|3395682|Michelson Diagnostics, Inc.|10039121
136086|2956903|BM KOREA CO., LTD.|10039124
136111|2956809|BroadMaster Biotech Corperation|10039128
136130|2956753|EMS Dental Designs Inc|10039134
136131|2955415|Materials Management Microsystems|10039135
136143|2955127|Zhejiang Jinhua Kedi Instrumental Equipment Co., Ltd|10039138
136144|4925298|Dentca, Inc.|10039139
136153|2957104|ZHEJIANG DONGRI IMPORT. & EXPORT. CO., LTD|10039141
136165|2885915|Thermo Fisher Scientific|2517925
136170|2496918|STRYKER CORP.|1811755
136172|2785831|FUJIFILM CORPORATION|8031568
136175|2927068|Wholecare Biomedical Corporation|10039146
136192|2926753|International Medical Technology|10039150
136195|2927117|APX Ophthalmology|10039151
136197|2927118|QUALITY LATEX PRODUCTS (PVT) LTD|10039153
136203|2875290|ZIBO BORUI PLASTIC & RUBBER PRODUCTS CO., LTD|10039155
136213|2927205|Bausch Health Companies, Inc.|10039156
136223|2957238|Camurus AB|10039157
136234|2885539|Viscusi Dental Lab|10039160
136237|4395807|Jiangsu JianYu Health Medical Co., Ltd|10039161
136244|2927239|Safe Orthopaedics|10039164
136246|2927255|KTJ Aesthetic Dental Technology (Shenzhen) Co., Ltd|10039165
136252|2957278|dent a pharm Produktionsgesellschaft mbH|10039168
136257|2957290|Quadrant Dental Lab Limited|10039169
136270|2957313|Coastal Contacts Inc.|10039172
136272|965004|Varian Medical Systems, Inc|2914292
136286|2927344|Dental Pro, LLC|10039176
136293|2927362|ZHEJIANG SHUOQI HOME TEXTILE PRODUCTS CO., LTD|10039178
136296|2927368|ALERKAN Ltd|10039179
136304|2927389|BLUE SAIL (HONG KONG) TRADING LIMITED|10039181
136319|2956058|Novian Health|10039185
136323|2926279|DongGuan Dawei Sanitary Products Co., Ltd.|10039186
136330|2957429|Guangdong Yuehua Medical Instrument Factory Co., Ltd.|10039189
136341|2927534|Myco Instrumentation, Inc|10039191
136352|2927562|Osnovation Systems, Inc.|10039195
136359|2957516|INPRO TECHNOLOGY DEVICE FACTORY|10039198
136362|2916029|Terumo Cardiovascular Systems Corp.|10039199
136376|1971368|DENTSPLY SIRONA INC|2511302
136389|2957585|ROBERTO'S GROUP, INC|10039206
136392|2927292|US DEFIB MEDICAL TECHNOLOGIES LLC|10039208
136427|2957624|D JAY LTD|10039216
